,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,metadata,text_content
2213,10452,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Men HS Grey Tshirts,"{'id': '10452', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Grey', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Flying Machine Men HS Grey Tshirts'}",Men :: Apparel :: Topwear :: Tshirts :: Grey :: Fall :: 2011.0 :: Casual :: Flying Machine Men HS Grey Tshirts
2214,40322,Men,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,ADIDAS Men White Sparta Sports Shoes,"{'id': '40322', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Sports Shoes', 'baseColour': 'White', 'season': 'Spring', 'year': '2013.0', 'usage': 'Sports', 'productDisplayName': 'ADIDAS Men White Sparta Sports Shoes'}",Men :: Footwear :: Shoes :: Sports Shoes :: White :: Spring :: 2013.0 :: Sports :: ADIDAS Men White Sparta Sports Shoes
2215,38238,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Men Sunglasses,"{'id': '38238', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Eyewear', 'articleType': 'Sunglasses', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Polaroid Men Sunglasses'}",Men :: Accessories :: Eyewear :: Sunglasses :: Black :: Winter :: 2016.0 :: Casual :: Polaroid Men Sunglasses
2216,9268,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men White Check Shirt,"{'id': '9268', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'White', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Scullers Men White Check Shirt'}",Men :: Apparel :: Topwear :: Shirts :: White :: Fall :: 2011.0 :: Casual :: Scullers Men White Check Shirt
2217,2680,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men's Indian Rule Blue T-shirt,"{'id': '2680', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Inkfruit Men's Indian Rule Blue T-shirt""}",Men :: Apparel :: Topwear :: Tshirts :: Blue :: Summer :: 2011.0 :: Casual :: Inkfruit Men's Indian Rule Blue T-shirt
2218,30055,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Skagen Men Black Dial Watch,"{'id': '30055', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Skagen Men Black Dial Watch'}",Men :: Accessories :: Watches :: Watches :: Black :: Winter :: 2016.0 :: Casual :: Skagen Men Black Dial Watch
2219,28896,Women,Apparel,Innerwear,Briefs,Maroon,Summer,2017.0,Casual,Enamor Women Maroon Mid-Rise Bikini Brief,"{'id': '28896', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Briefs', 'baseColour': 'Maroon', 'season': 'Summer', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Enamor Women Maroon Mid-Rise Bikini Brief'}",Women :: Apparel :: Innerwear :: Briefs :: Maroon :: Summer :: 2017.0 :: Casual :: Enamor Women Maroon Mid-Rise Bikini Brief
2220,54510,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,"{'id': '54510', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Brown', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Lino Perros Women Brown Handbag'}",Women :: Accessories :: Bags :: Handbags :: Brown :: Summer :: 2012.0 :: Casual :: Lino Perros Women Brown Handbag
2221,12305,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Check Navy Blue Shirts,"{'id': '12305', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Navy Blue', 'season': 'Fall', 'year': '2011.0', 'usage': 'Formal', 'productDisplayName': 'Genesis Men Check Navy Blue Shirts'}",Men :: Apparel :: Topwear :: Shirts :: Navy Blue :: Fall :: 2011.0 :: Formal :: Genesis Men Check Navy Blue Shirts
2222,29944,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Watch PL13088JS-02,"{'id': '29944', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Police Men Black Dial Watch PL13088JS-02'}",Men :: Accessories :: Watches :: Watches :: Black :: Winter :: 2016.0 :: Casual :: Police Men Black Dial Watch PL13088JS-02
2223,3752,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Status Quo Men's Music Revolution Green T-shirt,"{'id': '3752', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Green', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Status Quo Men's Music Revolution Green T-shirt""}",Men :: Apparel :: Topwear :: Tshirts :: Green :: Summer :: 2011.0 :: Casual :: Status Quo Men's Music Revolution Green T-shirt
2224,31187,Men,Accessories,Accessories,Accessory Gift Set,Black,Summer,2015.0,Casual,Cabarelli Men Accessory Gift Set,"{'id': '31187', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Accessories', 'articleType': 'Accessory Gift Set', 'baseColour': 'Black', 'season': 'Summer', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Cabarelli Men Accessory Gift Set'}",Men :: Accessories :: Accessories :: Accessory Gift Set :: Black :: Summer :: 2015.0 :: Casual :: Cabarelli Men Accessory Gift Set
2225,17677,Women,Footwear,Shoes,Heels,Tan,Winter,2015.0,Casual,Catwalk Women Weaved Strap Tan Flats,"{'id': '17677', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'Tan', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Catwalk Women Weaved Strap Tan Flats'}",Women :: Footwear :: Shoes :: Heels :: Tan :: Winter :: 2015.0 :: Casual :: Catwalk Women Weaved Strap Tan Flats
2226,30869,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Kurta,"{'id': '30869', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Kurtas', 'baseColour': 'Beige', 'season': 'Summer', 'year': '2012.0', 'usage': 'Ethnic', 'productDisplayName': 'Fabindia Women Printed Beige Kurta'}",Women :: Apparel :: Topwear :: Kurtas :: Beige :: Summer :: 2012.0 :: Ethnic :: Fabindia Women Printed Beige Kurta
2227,23442,Women,Apparel,Topwear,Tunics,Orange,Fall,2011.0,Casual,Satya Paul Women Orange Printed Tunic,"{'id': '23442', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tunics', 'baseColour': 'Orange', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Satya Paul Women Orange Printed Tunic'}",Women :: Apparel :: Topwear :: Tunics :: Orange :: Fall :: 2011.0 :: Casual :: Satya Paul Women Orange Printed Tunic
2228,6220,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Lee Men's Believe Burnt Orange T-shirt,"{'id': '6220', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Orange', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Lee Men's Believe Burnt Orange T-shirt""}",Men :: Apparel :: Topwear :: Tshirts :: Orange :: Summer :: 2011.0 :: Casual :: Lee Men's Believe Burnt Orange T-shirt
2229,22590,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Nike Men Solid Grey Shorts,"{'id': '22590', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Shorts', 'baseColour': 'Grey', 'season': 'Fall', 'year': '2011.0', 'usage': 'Sports', 'productDisplayName': 'Nike Men Solid Grey Shorts'}",Men :: Apparel :: Bottomwear :: Shorts :: Grey :: Fall :: 2011.0 :: Sports :: Nike Men Solid Grey Shorts
2230,29178,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Washed Blue Jeans,"{'id': '29178', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Jeans', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'United Colors of Benetton Women Washed Blue Jeans'}",Women :: Apparel :: Bottomwear :: Jeans :: Blue :: Summer :: 2012.0 :: Casual :: United Colors of Benetton Women Washed Blue Jeans
2231,14496,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Flying Machine Men Casual Grey Casual Shoes,"{'id': '14496', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Grey', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Flying Machine Men Casual Grey Casual Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Grey :: Fall :: 2011.0 :: Casual :: Flying Machine Men Casual Grey Casual Shoes
2232,15544,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Casual Black Heels,"{'id': '15544', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'Black', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Catwalk Women Casual Black Heels'}",Women :: Footwear :: Shoes :: Heels :: Black :: Winter :: 2015.0 :: Casual :: Catwalk Women Casual Black Heels
2233,4113,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Fila Men's Bruno White Shoe,"{'id': '4113', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'White', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Fila Men's Bruno White Shoe""}",Men :: Footwear :: Shoes :: Casual Shoes :: White :: Summer :: 2011.0 :: Casual :: Fila Men's Bruno White Shoe
2234,45234,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Youth Series Men Analog-Digital Watch AW-80-1AVDFAD84,"{'id': '45234', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Casio Youth Series Men Analog-Digital Watch AW-80-1AVDFAD84'}",Men :: Accessories :: Watches :: Watches :: Black :: Winter :: 2016.0 :: Casual :: Casio Youth Series Men Analog-Digital Watch AW-80-1AVDFAD84
2235,40746,Women,Accessories,Headwear,Caps,Black,Winter,2012.0,Casual,Roxy Women Black Cap,"{'id': '40746', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Headwear', 'articleType': 'Caps', 'baseColour': 'Black', 'season': 'Winter', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Roxy Women Black Cap'}",Women :: Accessories :: Headwear :: Caps :: Black :: Winter :: 2012.0 :: Casual :: Roxy Women Black Cap
2236,32366,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Watch,"{'id': '32366', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Black', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Q&Q Men Black Watch'}",Men :: Accessories :: Watches :: Watches :: Black :: Winter :: 2016.0 :: Casual :: Q&Q Men Black Watch
2237,41694,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Summer,2016.0,Casual,Superman Men Black Printed Lounge Pants,"{'id': '41694', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Loungewear and Nightwear', 'articleType': 'Lounge Pants', 'baseColour': 'Black', 'season': 'Summer', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Superman Men Black Printed Lounge Pants'}",Men :: Apparel :: Loungewear and Nightwear :: Lounge Pants :: Black :: Summer :: 2016.0 :: Casual :: Superman Men Black Printed Lounge Pants
2238,26554,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012.0,Casual,ID Men Blue Shoes,"{'id': '26554', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Blue', 'season': 'Fall', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'ID Men Blue Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Blue :: Fall :: 2012.0 :: Casual :: ID Men Blue Shoes
2239,19389,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men Printed White Tshirt,"{'id': '19389', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'White', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'ADIDAS Men Printed White Tshirt'}",Men :: Apparel :: Topwear :: Tshirts :: White :: Fall :: 2011.0 :: Casual :: ADIDAS Men Printed White Tshirt
2240,42011,Men,Footwear,Sandal,Sandals,Grey,Summer,2015.0,Casual,Estd. 1977 Men Grey Sandals,"{'id': '42011', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Sandal', 'articleType': 'Sandals', 'baseColour': 'Grey', 'season': 'Summer', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Estd. 1977 Men Grey Sandals'}",Men :: Footwear :: Sandal :: Sandals :: Grey :: Summer :: 2015.0 :: Casual :: Estd. 1977 Men Grey Sandals
2241,3336,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,ADIDAS Men's Mumbai Indians Rage Blue T-shirt,"{'id': '3336', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Blue', 'season': 'Fall', 'year': '2010.0', 'usage': 'Sports', 'productDisplayName': ""ADIDAS Men's Mumbai Indians Rage Blue T-shirt""}",Men :: Apparel :: Topwear :: Tshirts :: Blue :: Fall :: 2010.0 :: Sports :: ADIDAS Men's Mumbai Indians Rage Blue T-shirt
2242,54174,Women,Accessories,Jewellery,Necklace and Chains,Gold,Summer,2012.0,Casual,Femella Golden Necklace,"{'id': '54174', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Jewellery', 'articleType': 'Necklace and Chains', 'baseColour': 'Gold', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Femella Golden Necklace'}",Women :: Accessories :: Jewellery :: Necklace and Chains :: Gold :: Summer :: 2012.0 :: Casual :: Femella Golden Necklace
2243,27486,Women,Apparel,Innerwear,Briefs,Purple,Winter,2015.0,Casual,Jockey Women Purple Bikini Briefs,"{'id': '27486', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Briefs', 'baseColour': 'Purple', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Jockey Women Purple Bikini Briefs'}",Women :: Apparel :: Innerwear :: Briefs :: Purple :: Winter :: 2015.0 :: Casual :: Jockey Women Purple Bikini Briefs
2244,35143,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Allen Solly Women Black Handbag,"{'id': '35143', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Allen Solly Women Black Handbag'}",Women :: Accessories :: Bags :: Handbags :: Black :: Summer :: 2012.0 :: Casual :: Allen Solly Women Black Handbag
2245,7796,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Men Grey Polo T-shirt,"{'id': '7796', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Grey', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Proline Men Grey Polo T-shirt'}",Men :: Apparel :: Topwear :: Tshirts :: Grey :: Fall :: 2011.0 :: Casual :: Proline Men Grey Polo T-shirt
2246,51406,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Myntra Men Yellow Striped Shirt,"{'id': '51406', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Yellow', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Myntra Men Yellow Striped Shirt'}",Men :: Apparel :: Topwear :: Shirts :: Yellow :: Summer :: 2012.0 :: Casual :: Myntra Men Yellow Striped Shirt
2247,17213,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,United Colors of Benetton Women Funky Eyewear Purple Sunglasses,"{'id': '17213', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Eyewear', 'articleType': 'Sunglasses', 'baseColour': 'Purple', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'United Colors of Benetton Women Funky Eyewear Purple Sunglasses'}",Women :: Accessories :: Eyewear :: Sunglasses :: Purple :: Winter :: 2016.0 :: Casual :: United Colors of Benetton Women Funky Eyewear Purple Sunglasses
2248,34091,Girls,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Doodle Girls Printed Grey Top,"{'id': '34091', 'gender': 'Girls', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tops', 'baseColour': 'Grey', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Doodle Girls Printed Grey Top'}",Girls :: Apparel :: Topwear :: Tops :: Grey :: Summer :: 2012.0 :: Casual :: Doodle Girls Printed Grey Top
2249,54948,Men,Apparel,Topwear,Sweatshirts,Grey Melange,Summer,2012.0,Casual,Do u speak green Men Grey Sweatshirt,"{'id': '54948', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Sweatshirts', 'baseColour': 'Grey Melange', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Do u speak green Men Grey Sweatshirt'}",Men :: Apparel :: Topwear :: Sweatshirts :: Grey Melange :: Summer :: 2012.0 :: Casual :: Do u speak green Men Grey Sweatshirt
2250,6644,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Transform III IN White Shoe,"{'id': '6644', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Sports Shoes', 'baseColour': 'White', 'season': 'Summer', 'year': '2011.0', 'usage': 'Sports', 'productDisplayName': 'Nike Women Transform III IN White Shoe'}",Women :: Footwear :: Shoes :: Sports Shoes :: White :: Summer :: 2011.0 :: Sports :: Nike Women Transform III IN White Shoe
2251,47563,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Portia Women Black Sandals,"{'id': '47563', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'Black', 'season': 'Winter', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Portia Women Black Sandals'}",Women :: Footwear :: Shoes :: Heels :: Black :: Winter :: 2012.0 :: Casual :: Portia Women Black Sandals
2252,42223,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Striped Top,"{'id': '42223', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tops', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Sepia Women Blue Striped Top'}",Women :: Apparel :: Topwear :: Tops :: Blue :: Summer :: 2012.0 :: Casual :: Sepia Women Blue Striped Top
2253,3104,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men's Wtf Turquoise T-Shirt,"{'id': '3104', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Probase Men's Wtf Turquoise T-Shirt""}",Men :: Apparel :: Topwear :: Tshirts :: Blue :: Summer :: 2011.0 :: Casual :: Probase Men's Wtf Turquoise T-Shirt
2254,55294,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Lakme Absolute Beigeshine Plump & Shine Lip Gloss,"{'id': '55294', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Lips', 'articleType': 'Lip Gloss', 'baseColour': 'Pink', 'season': 'Spring', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Lakme Absolute Beigeshine Plump & Shine Lip Gloss'}",Women :: Personal Care :: Lips :: Lip Gloss :: Pink :: Spring :: 2017.0 :: Casual :: Lakme Absolute Beigeshine Plump & Shine Lip Gloss
2255,54346,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Levis Men 3 Pair Of Socks,"{'id': '54346', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Socks', 'articleType': 'Socks', 'baseColour': 'Black', 'season': 'Summer', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Levis Men 3 Pair Of Socks'}",Men :: Accessories :: Socks :: Socks :: Black :: Summer :: 2016.0 :: Casual :: Levis Men 3 Pair Of Socks
2256,13481,Women,Footwear,Shoes,Flats,Black,Fall,2011.0,Casual,Rocia Women Black Flats,"{'id': '13481', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Flats', 'baseColour': 'Black', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Rocia Women Black Flats'}",Women :: Footwear :: Shoes :: Flats :: Black :: Fall :: 2011.0 :: Casual :: Rocia Women Black Flats
2257,30603,Boys,Apparel,Bottomwear,Shorts,Maroon,Summer,2012.0,Sports,Nike Boys Basketball Red Shorts,"{'id': '30603', 'gender': 'Boys', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Shorts', 'baseColour': 'Maroon', 'season': 'Summer', 'year': '2012.0', 'usage': 'Sports', 'productDisplayName': 'Nike Boys Basketball Red Shorts'}",Boys :: Apparel :: Bottomwear :: Shorts :: Maroon :: Summer :: 2012.0 :: Sports :: Nike Boys Basketball Red Shorts
2258,3938,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Jealous 21 Women's White Blue T-shirt,"{'id': '3938', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'White', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Jealous 21 Women's White Blue T-shirt""}",Women :: Apparel :: Topwear :: Tshirts :: White :: Summer :: 2011.0 :: Casual :: Jealous 21 Women's White Blue T-shirt
2259,51634,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Women White Dial Chronograph Watch ES2783,"{'id': '51634', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'White', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Fossil Women White Dial Chronograph Watch ES2783'}",Women :: Accessories :: Watches :: Watches :: White :: Winter :: 2016.0 :: Casual :: Fossil Women White Dial Chronograph Watch ES2783
2260,46683,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Rasasi Men Romance Forever Perfume,"{'id': '46683', 'gender': 'Men', 'masterCategory': 'Personal Care', 'subCategory': 'Fragrance', 'articleType': 'Perfume and Body Mist', 'baseColour': 'Blue', 'season': 'Spring', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Rasasi Men Romance Forever Perfume'}",Men :: Personal Care :: Fragrance :: Perfume and Body Mist :: Blue :: Spring :: 2017.0 :: Casual :: Rasasi Men Romance Forever Perfume
2261,19987,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Solid Blue Top,"{'id': '19987', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tops', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'United Colors of Benetton Women Solid Blue Top'}",Women :: Apparel :: Topwear :: Tops :: Blue :: Summer :: 2011.0 :: Casual :: United Colors of Benetton Women Solid Blue Top
2262,18855,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Athletic Stellar Blue Polo Tshirt,"{'id': '18855', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Blue', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Puma Men Athletic Stellar Blue Polo Tshirt'}",Men :: Apparel :: Topwear :: Tshirts :: Blue :: Fall :: 2011.0 :: Casual :: Puma Men Athletic Stellar Blue Polo Tshirt
2263,6476,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Men's Fit White T-shirt,"{'id': '6476', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'White', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""ADIDAS Men's Fit White T-shirt""}",Men :: Apparel :: Topwear :: Tshirts :: White :: Summer :: 2011.0 :: Casual :: ADIDAS Men's Fit White T-shirt
2264,17021,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Casual Black Sandal,"{'id': '17021', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Flats', 'baseColour': 'Black', 'season': 'Winter', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Rocia Women Casual Black Sandal'}",Women :: Footwear :: Shoes :: Flats :: Black :: Winter :: 2012.0 :: Casual :: Rocia Women Casual Black Sandal
2265,23214,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Aneri Women Sagar Cream Kurta,"{'id': '23214', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Kurtas', 'baseColour': 'Cream', 'season': 'Fall', 'year': '2011.0', 'usage': 'Ethnic', 'productDisplayName': 'Aneri Women Sagar Cream Kurta'}",Women :: Apparel :: Topwear :: Kurtas :: Cream :: Fall :: 2011.0 :: Ethnic :: Aneri Women Sagar Cream Kurta
